Store Name,Street1,Street2,City,State,Zip,County,Phone
RANBOW SUPPLY OF NY INC,237 Beach 20Th St Store 7,,Far Rockaway,NY,11691,,718-337-0190
RANDALL PHARMACY INC,1753 Randall Ave,,Bronx,NY,10473,Bronx,718-328-2100
Rays Pharmacy Inc,423 East 138Th Street,,Bronx,NY,10454,Bronx,718-585-1071
Raysol Drugs Inc,1870 Lexington Ave,,New York,NY,10029,New York,212-348-2117
RCK PHARMACY LLC,520 W 207Th Street,,New York,NY,10034,New York,212-567-1350
RDS Pharmacy Inc,225 Madison St,Abs377819,New York,NY,10002,New York,212-227-5227
READY RX LLC,95-16 Queens Blvd,,Rego Park,NY,11374,Queens,718-275-5300
Ready Rx Pharmacy Corp,144-05 Jamaica Ave,,Jamaica,NY,11435,Queens,718-297-4500
REALVALUE PATIENTS PHARMACY INC,9401 37Th Ave Unit 7,,Jackson Heights,NY,11372,Queens,347-699-1237
Recetas Pharmacy Inc,112 East 183Rd Street,,Bronx,NY,10453,Bronx,718-733-9330
Red Hook Pharmacy Corp,376 Van Brunt St,,Brooklyn,NY,11231,Kings,718-797-0200
RED RIBBON PHARMACY INC,2484 Adam Clayton Powell Jr Blvd,,New York,NY,10030,New York,646-901-4699
Redfern Drugs,1485 Beach Channel Drive,,Far Rockaway,NY,11691,Queens,718-471-3090
Refill Rx Pharmacy Inc,63-24 Austin St,,Rego Park,NY,11374,Queens,718-275-7944
Regency Drugs Inc,7115 3Rd. Ave.,,Brooklyn,NY,11209,Kings,718-238-7488
Rego Park Pharmacy LLC,66-01 Saunders Street,,Rego Park,NY,11374,Queens,718-275-6666
REGO RX PHARMACY INC,9855 63Rd Rd,,Rego Park,NY,11374,Queens,718-897-4747
Renan and Amiria,1367 Broadway,Abs390181,Brooklyn,NY,11221,Kings,718-453-6866
REO CHEMISTS INC,8112 Lefferts Blvd,,Kew Gardens,NY,11415,Queens,718-849-4661
REY PHARMACY LLC,69-02 Austin Street,,Forest Hills,NY,11375,Queens,718-480-6018
REYES NY LLC,8425 Roosevelt Ave,,Jackson Heights,NY,11372,Queens,718-433-9094
Rhesak Corp,1985 University Ave,Abs561969,Bronx,NY,10453,Bronx,718-716-6299
Richmond Hill Pharmacy Inc,125-04 Jamaica Avenue,,Richmond Hill,NY,11432,Queens,718-570-8288
Richmond Valley Pharmacy Inc,4888 Arthur Kill Rd,,Staten Island,NY,10309,Richmond,718-967-9607
Ridge Chemists LLC,122 Bay Ridge Ave,,Brooklyn,NY,11220,Kings,718-333-5979
RIDGE COLONIAL LLC,5723 5Th Ave,,Brooklyn,NY,11220,Kings,718-439-5000
RIDGEWOOD CITY PHARMACY INC,775 Seneca Ave,,Ridgewood,NY,11385,New York,718-381-7766
RIGHT CARE PHARMACY INC,1043 Liberty Ave,,Brooklyn,NY,11208,Kings,347-627-9114
Rike Holding Group Inc,1194 Hylan Blvd,,Staten Island,NY,10305,Richmond,718-524-8127
RIO DRUGS,701 Broadway,,Brooklyn,NY,11206,Kings,718-599-1172
RISA PHARMACY INC,117-04 Atlantic Avenue,,S Richmond Hill,NY,11419,Queens,718-480-1116
Rite Aid,654 Colvin Avenue,,Kenmore,NY,14217,Erie,(716)447-9128
Rite Aid,1645 Columbia Turnpike,,Castleton,NY,12033,Rensselaer,(518)477-8166
Rite Aid,151 West Main Street,,Leroy,NY,14482,Genesee,(585)768-2300
Rite Aid,3480 Jerome Avenue,,Bronx,NY,10467,Bronx,(718)231-2609
Rite Aid,138 Elm Street,,Penn Yan,NY,14527,Yates,(315)536-2446
Rite Aid,1203 Eastern Avenue,,Schenectady,NY,12308,Schenectady,(518)393-4549
Rite Aid,1262 Dix Avenue,,Hudson Falls,NY,12839,Washington,(518)747-0292
Rite Aid,350 Niagara Street,,Buffalo,NY,14201,Erie,(716)853-3111
Rite Aid,424 Elmwood Ave.,,Buffalo,NY,14222,Erie,(716)882-3111
Rite Aid,17-21 North Pearl Street,,Albany,NY,12207,Albany,(518)434-6024
Rite Aid,5224 Fifth Avenue,,Brooklyn,NY,11220,Kings,(718)765-1833
Rite Aid,301 South Salina Street,,Syracuse,NY,13202,Onondaga,(315)471-0373
Rite Aid,2158 White Plains Road,,Bronx,NY,10462,Bronx,(718)892-2288
Rite Aid,462 Fifth Avenue,,Brooklyn,NY,11215,Kings,(718)499-7500
Rite Aid,452 Main Street,,Buffalo,NY,14202,Erie,(716)854-3387
Rite Aid,50 South Main Street,,Jamestown,NY,14701,Chautauqua,(716)664-2650
Rite Aid,119-10 Liberty Avenue,,Richmond Hill,NY,11419,Queens,(718)835-7659
Rite Aid,475 Route 17M,,Monroe,NY,10950,Orange,(845)783-3101
Rite Aid,90 West Avenue,,Saratoga Springs,NY,12866,Saratoga,(518)587-0721
Rite Aid,1896 Route 6,,Carmel,NY,10512,Putnam,(845)225-6189
Rite Aid,40 Vassar Road,,Poughkeepsie,NY,12603,Dutchess,(845)462-9773
Rite Aid,565 Monroe Avenue,,Rochester,NY,14607,Monroe,(585)244-1711
Rite Aid,47 East Genesee Street,,Auburn,NY,13021,Cayuga,(315)252-5661
Rite Aid,1727 Black River Blvd,,Rome,NY,13440,Oneida,(315)336-8890
Rite Aid,405 Erie Boulevard West,,Rome,NY,13440,Oneida,(315)337-4120
Rite Aid,437 Lyell Avenue,,Rochester,NY,14606,Monroe,(585)647-2784
Rite Aid,2918 Dewey Avenue,,Rochester,NY,14616,Monroe,(585)865-2210
Rite Aid,792 West Main Street,,Rochester,NY,14611,Monroe,(585)235-2726
Rite Aid,1433 Culver Road,,Rochester,NY,14609,Monroe,(585)288-3000
Rite Aid,804 North Goodman Street,,Rochester,NY,14609,Monroe,(585)288-7600
Rite Aid,1436 West Ridge Road,,Rochester,NY,14615,Monroe,(585)663-4240
Rite Aid,1000 North Clinton Avenue,,Rochester,NY,14621,Monroe,(585)544-8210
Rite Aid,4001 South Salina Street,,Syracuse,NY,13205,Onondaga,(315)469-1701
Rite Aid,1405 East Genesee Street,,Syracuse,NY,13210,Onondaga,(315)472-1042
Rite Aid,1819 West Genesee Street,,Syracuse,NY,13204,Onondaga,(315)488-2799
Rite Aid,519 Butternut Street,,Syracuse,NY,13208,Onondaga,(315)471-1204
Rite Aid,208 Herkimer Road,,Utica,NY,13502,Oneida,(315)735-6081
Rite Aid,1924 Genesee Street,,Utica,NY,13502,Oneida,(315)792-9595
Rite Aid,141 Oriskany Boulevard,,Whitesboro,NY,13492,Oneida,(315)736-4943
Rite Aid,205 South Caroline Street,,Herkimer,NY,13350,Herkimer,(315)866-4570
Rite Aid,724 Upper Glen Street,,Queensbury,NY,12804,Warren,(518)793-3132
Rite Aid,147 North Comrie Avenue,,Johnstown,NY,12095,Fulton,(518)762-4311
Rite Aid,94 Main Street,,South Glens Falls,NY,12803,Saratoga,(518)792-5575
Rite Aid,419 Division Street,,North Tonawanda,NY,14120,Niagara,(716)692-8722
Rite Aid,400 Chestnut Street,,Oneonta,NY,13820,Otsego,(607)432-3200
Rite Aid,4764 Salina Street,,Pulaski,NY,13142,Oswego,(315)298-6027
Rite Aid,1 North Broad Street,,Carthage,NY,13619,Jefferson,(315)493-3606
Rite Aid,1365 West Genesee Street,,Chittenango,NY,13037,Madison,(315)687-3841
Rite Aid,2025 Western Avenue,,Albany,NY,12203,Albany,(518)456-5112
Rite Aid,1422 South Main Street,,Medina,NY,14103,Orleans,(585)798-1980
Rite Aid,139 Ronkonkoma Avenue,,Lake Ronkonkoma,NY,11779,Suffolk,(631)981-4477
Rite Aid,4018 Seneca Street,,West Seneca,NY,14224,Erie,(716)674-4375
Rite Aid,116 Quaker Street,,Granville,NY,12832,Washington,(518)642-2332
Rite Aid,9519 Foster Wheeler Road,,Dansville,NY,14437,Livingston,(585)335-6760
Rite Aid,330 Pine Tree Road,,Ithaca,NY,14850,Tompkins,(607)273-2035
Rite Aid,76 Pike Street,,Port Jervis,NY,12771,Orange,(845)856-8342
Rite Aid,104 Genesee Street,,Oneida,NY,13421,Madison,(315)363-3170
Rite Aid,8015 Niagara Falls Boulevard,,Niagara Falls,NY,14304,Niagara,(716)283-9430
Rite Aid,10 Broad Street,,Glens Falls,NY,12801,Warren,(518)792-1131
Rite Aid,2887 Harlem Road,,Cheektowaga,NY,14225,Erie,(716)892-8115
Rite Aid,Del-Ton Plaza,4220 Delaware Avenue,Tonawanda,NY,14150,Erie,(716)695-1111
Rite Aid,128 North Center Street,,Perry,NY,14530,Wyoming,(585)237-3113
Rite Aid,1028 Route 146,,Clifton Park,NY,12065,Saratoga,(518)371-6155
Rite Aid,133 Route 303,,Valley Cottage,NY,10989,Rockland,(845)268-4765
Rite Aid,19 Miner Street,,Canton,NY,13617,St. Lawrence,(315)386-8611
Rite Aid,581 Central Avenue,,Albany,NY,12206,Albany,(518)453-0021
Rite Aid,614 Columbia Turnpike,,East Greenbush,NY,12061,Rensselaer,(518)479-4230
Rite Aid,2 North Park Street,,Cambridge,NY,12816,Washington,(518)677-3822
Rite Aid,33-01 30Th Avenue,,Astoria,NY,11103,Queens,(718)721-3475
Rite Aid,1224 East Lovejoy Street,,Buffalo,NY,14206,Erie,(716)893-2338
Rite Aid,222-14 Linden Boulevard,,Cambria Heights,NY,11411,Queens,(718)949-3000
Rite Aid,3924 Harlem Road,,Amherst,NY,14226,Erie,(716)835-8290
Rite Aid,22 Main Street,,Hoosick Falls,NY,12090,Rensselaer,(518)686-5831
Rite Aid,351 Flatbush Avenue,,Kingston,NY,12401,Ulster,(845)340-0664
Rite Aid,1717 Pine Avenue,,Niagara Falls,NY,14301,Niagara,(716)282-3522
Rite Aid,4 Pleasant Avenue,,Tupper Lake,NY,12986,Franklin,(518)359-3378
Rite Aid,96 Dolson Avenue,,Middletown,NY,10940,Orange,(845)343-1447
Rite Aid,1 Fitzgerald Drive,,Middletown,NY,10940,Orange,(845)343-2930
Rite Aid,393 Windsor Highway,,New Windsor,NY,12553,Orange,(845)561-0064
Rite Aid,59 North Plank Road #2,,Newburgh,NY,12550,Orange,(845)565-8760
Rite Aid,226 West Bridge Street,,Catskill,NY,12414,Greene,(518)943-2080
Rite Aid,444-A Broadway,,Albany,NY,12204,Albany,(518)462-4233
Rite Aid,3864 Main Street,,Warrensburg,NY,12885,Warren,(518)623-9251
Rite Aid,23 Slayton Avenue,,Spencerport,NY,14559,Monroe,(585)352-4020
Rite Aid,1934 State Route 52,,Liberty,NY,12754,Sullivan,(845)292-4114
Rite Aid,1000 Pennsylvania Avenue,,Elmira,NY,14904,Chemung,(607)733-6262
Rite Aid,383 North Central Avenue,,Hartsdale,NY,10606,Westchester,(914)428-8842
Rite Aid,159 Route 6,,Mahopac,NY,10541,Putnam,(845)628-5299
Rite Aid,6000 Transit Road,,Depew,NY,14043,Erie,(716)683-4706
Rite Aid,2474 Bailey Avenue,,Buffalo,NY,14215,Erie,(716)897-1070
Rite Aid,130 Washburn Street,,Lockport,NY,14094,Niagara,(716)434-5534
Rite Aid,731 Center Street,,Lewiston,NY,14092,Niagara,(716)754-9201
Rite Aid,272 Hoosick Street,,Troy,NY,12180,Rensselaer,(518)272-5735
Rite Aid,125 South Transit Street,,Lockport,NY,14094,Niagara,(716)433-2678
Rite Aid,238 Hooker Avenue,,Poughkeepsie,NY,12603,Dutchess,(845)486-6166
Rite Aid,135 West Main Street,,Honeoye Falls,NY,14472,Monroe,(585)624-3500
Rite Aid,153 Prospect Street,,Attica,NY,14011,Wyoming,(585)591-0945
Rite Aid,81 West Main Street,,Gowanda,NY,14070,Cattaraugus,(716)532-4114
Rite Aid,2315 William Street,,Buffalo,NY,14206,Erie,(716)895-3232
Rite Aid,2750 Boston Road,,Bronx,NY,10469,Bronx,(718)405-2127
Rite Aid,3950 Union Road,,Cheektowaga,NY,14225,Erie,(716)634-3603
Rite Aid,476 William Street,,Buffalo,NY,14206,Erie,(716)847-0424
Rite Aid,3071-3085 South Park Avenue,,Lackawanna,NY,14218,Erie,(716)824-6263
Rite Aid,47-07 Broadway,,Astoria,NY,11103,Queens,(718)726-0801
Rite Aid,408 Grand Street,,New York,NY,10002,New York,(212)529-7115
Rite Aid,670 Thurston Road,,Rochester,NY,14619,Monroe,(585)436-1430
Rite Aid,200 Bridgehampton Commons,Po Box 409,Bridgehampton,NY,11932,Suffolk,(631)537-0235
Rite Aid,9 Broad Street,,Salamanca,NY,14779,Cattaraugus,(716)945-1095
Rite Aid,9 East Grand Street,,Palatine Bridge,NY,13428,Montgomery,(518)673-3713
Rite Aid,11904 Liberty Avenue,,South Richmond Hill,NY,11419,Queens,(718)835-2542
Rite Aid,845 Abbott Road,,Buffalo,NY,14220,Erie,(716)827-9268
Rite Aid,2172 Penfield Road,,Penfield,NY,14526,Monroe,(585)388-9410
Rite Aid,4357 Ny Highway 150,,West Sand Lake,NY,12196,Rensselaer,(518)674-5877
Rite Aid,3901 White Plains Road,,Bronx,NY,10466,Bronx,(718)652-7150
Rite Aid,1107 Main Street,,Peekskill,NY,10566,Westchester,(914)737-0154
Rite Aid,214 Central Avenue,,Silver Creek,NY,14136,Chautauqua,(716)934-3980
Rite Aid,320 Main Street,,Beacon,NY,12508,Dutchess,(845)831-5699
Rite Aid,756 East Delavan Avenue,,Buffalo,NY,14215,Erie,(716)893-0417
Rite Aid,40 East State Street,,Mount Morris,NY,14510,Livingston,(585)658-9498
Rite Aid,185 Kings Highway,,Brooklyn,NY,11223,Kings,(718)331-2019
Rite Aid,4407 Military Road,,Niagara Falls,NY,14305,Niagara,(716)297-0700
Rite Aid,1 Main Street Suite 6,,Delhi,NY,13753,Delaware,(607)746-7110
Rite Aid,1941 Seneca Street,,Buffalo,NY,14210,Erie,(716)822-5220
Rite Aid,178 New Hyde Park Road,,Franklin Square,NY,11010,Nassau,(516)775-4294
Rite Aid,534 Hudson Street,,New York,NY,10014,New York,(646)486-1048
Rite Aid,50 North Main Street,,Ellenville,NY,12428,Ulster,(845)647-8016
Rite Aid,657 Broadway,,Newburgh,NY,12550,Orange,(845)561-1090
Rite Aid,315 Arsenal Street,,Watertown,NY,13601,Jefferson,(315)785-9079
Rite Aid,89 Brookside Avenue,,Chester,NY,10918,Orange,(845)469-2916
Rite Aid,1070 Genesee Street,,Buffalo,NY,14211,Erie,(716)894-6565
Rite Aid,1233 East Ridge Road,,Rochester,NY,14621,Monroe,(585)342-2550
Rite Aid,114 N. Main Street,,North Syracuse,NY,13212,Onondaga,(315)458-3363
Rite Aid,420 South Broadway,,Yonkers,NY,10705,Westchester,(914)963-1705
Rite Aid,344 Avenue X,,Brooklyn,NY,11223,Kings,(718)375-8257
Rite Aid,Co-Op City Shopping Center Ii,2063 Bartow Avenue,Bronx,NY,10475,Bronx,(718)379-8022
Rite Aid,73 North Main Street,,Brockport,NY,14420,Monroe,(585)637-1151
Rite Aid,5 Garland Lane,,Greenville,NY,12083,Greene,(518)966-8612
Rite Aid,1510 Saint Nicholas Avenue,,New York,NY,10033,New York,(917)521-7814
Rite Aid,2271 Richmond Avenue,,Staten Island,NY,10314,Richmond,(718)698-0500
Rite Aid,119 West Main Street,,Hancock,NY,13783,Delaware,(607)637-2887
Rite Aid,609 East Main Street,,Palmyra,NY,14522,Wayne,(315)597-6695
Rite Aid,165-02 Baisley Boulevard,,Jamaica,NY,11434,Queens,(718)525-7642
Rite Aid,4 Main Street,,Schaghticoke,NY,12154,Rensselaer,(518)753-0149
Rite Aid,455 Route 306 Suite L,,Monsey,NY,10952,Rockland,(845)362-8373
Rite Aid,281-285 Main Street,,Geneva,NY,14456,Ontario,(315)781-2903
Rite Aid,188 Main Street,,Highland Falls,NY,10928,Orange,(845)446-3170
Rite Aid,2047 Sheridan Drive,,Buffalo,NY,14223,Erie,(716)873-7813
Rite Aid,3987 Lockport Olcott Road,,Lockport,NY,14094,Niagara,(716)433-6061
Rite Aid,214 Lockport Street,,Youngstown,NY,14174,Niagara,(716)745-3313
Rite Aid,1108 State Street,,Schenectady,NY,12304,Schenectady,(518)382-1239
Rite Aid,960 Halsey Street,,Brooklyn,NY,11233,Kings,(718)602-1607
Rite Aid,3040-44 Eastchester Road,,Bronx,NY,10469,Bronx,(718)320-5101
Rite Aid,284 Connecticut Street,,Buffalo,NY,14213,Erie,(716)881-4007
Rite Aid,957 Curry Road,,Rotterdam,NY,12306,Schenectady,(518)356-6310
Rite Aid,518 Jefferson Plaza,,Port Jefferson Sta,NY,11776,Suffolk,(631)476-8334
Rite Aid,4046 Broadway,,New York,NY,10032,New York,(212)928-2550
Rite Aid,308 Ontario  Street,,Cohoes,NY,12047,Albany,(518)233-1518
Rite Aid,310 South Pearl Street,,Albany,NY,12202,Albany,(518)465-6008
Rite Aid,149 Market Street,,Amsterdam,NY,12010,Montgomery,(518)842-8336
Rite Aid,911 Morris Park Avenue,,Bronx,NY,10462,Bronx,(718)409-3005
Rite Aid,650 Castle Hill Avenue,,Bronx,NY,10473,Bronx,(718)863-6304
Rite Aid,3795 East Main Road,,Fredonia,NY,14063,Chautauqua,(716)672-6000
Rite Aid,63-37 108Th Street,,Forest Hills,NY,11375,Queens,(718)459-7777
Rite Aid,60 Central Avenue,,Lancaster,NY,14086,Erie,(716)684-7584
Rite Aid,300 West Manlius Street,,East Syracuse,NY,13057,Onondaga,(315)434-9178
Rite Aid,1540 Grand Concourse,,Bronx,NY,10457,Bronx,(718)731-8733
Rite Aid,55-59 South Moger Avenue,,Mount Kisco,NY,10549,Westchester,(914)241-6373
Rite Aid,140 Pine Street,,Hamburg,NY,14075,Erie,(716)649-9505
Rite Aid,133 East Main Street,,Frankfort,NY,13340,Herkimer,(315)895-4009
Rite Aid,3035 East Avenue,,Central Square,NY,13036,Oswego,(315)668-7363
Rite Aid,6616 Lincoln Avenue,,Lockport,NY,14094,Niagara,(716)438-2500
Rite Aid,1559 Flatbush Avenue,,Brooklyn,NY,11210,Kings,(718)434-5755
Rite Aid,3636 Ransomville Road,,Ransomville,NY,14131,Niagara,(716)791-3038
Rite Aid,650 East Tremont Avenue,,Bronx,NY,10457,Bronx,(718)466-0266
Rite Aid,2460 Route 52,Po Box 895,Pine Bush,NY,12566,Orange,(845)744-8845
Rite Aid,1410 Delaware Avenue,,Buffalo,NY,14209,Erie,(716)885-9944
Rite Aid,212 North Main Street,Po Box 449,Northville,NY,12134,Fulton,(518)863-6524
Rite Aid,1111 Pennsylvania Avenue,,Brooklyn,NY,11207,Kings,(718)272-0346
Rite Aid,85-10 Northern Boulevard,,Jackson Heights,NY,11372,Queens,(718)476-3087
Rite Aid,9160 Main Street,,Clarence,NY,14031,Erie,(716)633-0325
Rite Aid,173 Church Street,,Saranac Lake,NY,12983,Franklin,(518)891-6033
Rite Aid,535 Portland Avenue,,Rochester,NY,14621,Monroe,(585)266-5930
Rite Aid,7804 Buffalo Avenue,,Niagara Falls,NY,14304,Niagara,(716)283-0068
Rite Aid,522 W. Onondaga St.,,Syracuse,NY,13204,Onondaga,(315)475-1366
Rite Aid,158-02 Union Turnpike,,Flushing,NY,11366,Queens,(718)380-8259
Rite Aid,1154 Clarkson Avenue,,Brooklyn,NY,11212,Kings,(718)345-6355
Rite Aid,1511 Route 22 Suite A,,Brewster,NY,10509,Putnam,(845)278-5251
Rite Aid,592 East 183Rd Street,,Bronx,NY,10458,Bronx,(718)220-2226
Rite Aid,162-19 Hillside Avenue,,Jamaica,NY,11432,Queens,(718)739-3451
Rite Aid,129 South Avenue,,Poughkeepsie,NY,12601,Dutchess,(845)473-4820
Rite Aid,5901 Bay Parkway,,Brooklyn,NY,11204,Kings,(718)236-6366
Rite Aid,1 Palmer Avenue,,Corinth,NY,12822,Saratoga,(518)654-7464
Rite Aid,963 Fairmount Avenue We,,Jamestown,NY,14701,Chautauqua,(716)483-5999
Rite Aid,301 West 50Th Street,,New York,NY,10019,New York,(212)247-8384
Rite Aid,5447 Main Street,,Williamsville,NY,14221,Erie,(716)632-8608
Rite Aid,2260 Jerusalem Avenue,,North Bellmore,NY,11710,Nassau,(516)221-9753
Rite Aid,1161 Nys Route 9N,,Ticonderoga,NY,12883,Essex,(518)585-6787
Rite Aid,2002 Avenue  U,,Brooklyn,NY,11229,Kings,(718)769-2058
Rite Aid,45-02 43Rd Avenue,,Sunnyside,NY,11104,Queens,(718)433-0941
Rite Aid,1679 Bedford Avenue,,Brooklyn,NY,11225,Kings,(718)282-7476
Rite Aid,1179 East 233Rd Street,,Bronx,NY,10466,Bronx,(718)324-3668
Rite Aid,338 West Washington Street,,Bath,NY,14810,Steuben,(607)776-4747
Rite Aid,82-13 37Th Avenue,,Jackson Heights,NY,11372,Queens,(718)565-1473
Rite Aid,3732 Route 9 W,,Highland,NY,12528,Ulster,(845)691-8246
Rite Aid,3539 Broadway,,New York,NY,10031,New York,(212)281-2183
Rite Aid,2833 Broadway,,New York,NY,10025,New York,(212)663-3135
Rite Aid,741 Columbus Avenue,,New York,NY,10025,New York,(212)316-0436
Rite Aid,40-16 National Street,,Corona,NY,11368,Queens,(718)507-0442
Rite Aid,282 8Th Avenue,,New York,NY,10001,New York,(212)727-3854
Rite Aid,188 9Th Avenue,,New York,NY,10011,New York,(212)727-9620
Rite Aid,7 Madison Street,,New York,NY,10038,New York,(212)791-5795
Rite Aid,81 1St Avenue,,New York,NY,10003,New York,(212)388-9348
Rite Aid,1535 2Nd Avenue,,New York,NY,10075,New York,(212)327-4757
Rite Aid,50 North Greeley Avenue,,Chappaqua,NY,10514,Westchester,(914)238-4156
Rite Aid,82 Nugent Street,,Southampton,NY,11968,Suffolk,(631)283-2604
Rite Aid,161 Main Street,,Westhampton Beach,NY,11978,Suffolk,(631)288-5845
Rite Aid,302 Church Avenue,,Brooklyn,NY,11218,Kings,(718)437-7765
Rite Aid,892-908 Flatbush Avenue,,Brooklyn,NY,11226,Kings,(718)856-8841
Rite Aid,3001-27 Mermaid Avenue,,Brooklyn,NY,11224,Kings,(718)373-2818
Rite Aid,1516-1518 Westchester Avenue,,Bronx,NY,10472,Bronx,(718)861-2359
Rite Aid,6101 18Th Avenue,,Brooklyn,NY,11204,Kings,(718)236-0146
Rite Aid,501 6Th Avenue,,New York,NY,10011,New York,(212)727-3720
Rite Aid,1091 Ogden Avenue,,Bronx,NY,10452,Bronx,(718)293-5271
Rite Aid,6201-23 Fourth Avenue,,Brooklyn,NY,11220,Kings,(718)567-9476
Rite Aid,1040 Saint John's Place,,Brooklyn,NY,11213,Kings,(718)953-7150
Rite Aid,90-01 Sutphin Boulevard,,Jamaica,NY,11435,Queens,(718)526-3824
Rite Aid,115-10 Merrick Boulevard,,Jamaica,NY,11434,Queens,(718)297-8350
Rite Aid,4159 White Plains Road,,Bronx,NY,10466,Bronx,(718)405-1394
Rite Aid,1900 Grant Boulevard,,Syracuse,NY,13208,Onondaga,(315)422-1851
Rite Aid,99 Avenue D,,New York,NY,10009,New York,(212)475-5315
Rite Aid,2426-34 Eastchester Road,,Bronx,NY,10469,Bronx,(718)653-3047
Rite Aid,186-16 Union Turnpike,,Flushing,NY,11366,Queens,(718)264-0319
Rite Aid,110 East Broadway,,Fulton,NY,13069,Oswego,(315)598-2380
Rite Aid,66-54 Fresh Pond Road,,Flushing,NY,11385,Queens,(718)821-2222
Rite Aid,239 East 198Th Street,,Bronx,NY,10458,Bronx,(718)933-1465
Rite Aid,1419 Newkirk Avenue,,Brooklyn,NY,11226,Kings,(718)940-1794
Rite Aid,32 East 170Th Street,,Bronx,NY,10452,Bronx,(718)588-6825
Rite Aid,7821 3Rd Avenue,,Brooklyn,NY,11209,Kings,(718)630-5482
Rite Aid,57 East Burnside Avenue,,Bronx,NY,10453,Bronx,(718)295-4533
Rite Aid,40 West Main Street,,Springville,NY,14141,Erie,(716)592-2836
Rite Aid,950-960 Southern Boulevard,,Bronx,NY,10459,Bronx,(718)991-1376
Rite Aid,1532-34 86Th Street,,Brooklyn,NY,11228,Kings,(718)234-8444
Rite Aid,506-528 Utica Avenue,,Brooklyn,NY,11203,Kings,(718)604-1323
Rite Aid,2865 Elmwood Avenue,,Kenmore,NY,14217,Erie,(716)447-1757
Rite Aid,901 East Gun Hill Road,,Bronx,NY,10469,Bronx,(718)231-6677
Rite Aid,4102 Church Avenue,,Brooklyn,NY,11203,Kings,(718)940-1579
Rite Aid,218-35 Hempstead Avenue,,Queens Village,NY,11429,Queens,(718)465-8046
Rite Aid,1791 Utica Avenue,,Brooklyn,NY,11234,Kings,(718)241-3559
Rite Aid,3700-06 Junction Boulevard,,Flushing,NY,11368,Queens,(718)639-2647
Rite Aid,6900 4Th Avenue,,Brooklyn,NY,11209,Kings,(718)748-8184
Rite Aid,27-07 Francis Lewis Boulevard,,Bayside,NY,11358,Queens,(718)352-7378
Rite Aid,5102 13Th Avenue,,Brooklyn,NY,11219,Kings,(718)435-5684
Rite Aid,9738 Sea View Avenue,,Brooklyn,NY,11236,Kings,(718)968-1584
Rite Aid,2532-54 86Th Street,,Brooklyn,NY,11214,Kings,(718)946-6490
Rite Aid,1936 Van Vranken Avenue,,Schenectady,NY,12308,Schenectady,(518)372-3306
Rite Aid,4389 White Plains Road,,Bronx,NY,10466,Bronx,(718)324-5386
Rite Aid,89-10 Jamaica Avenue,,Woodhaven,NY,11421,Queens,(718)849-7777
Rite Aid,2324 Flatbush Avenue,,Brooklyn,NY,11234,Kings,(718)951-6869
Rite Aid,4232 Baychester Avenue,,Bronx,NY,10466,Bronx,(718)325-3100
Rite Aid,355 Knickerbocker Avenue,,Brooklyn,NY,11237,Kings,(718)821-2678
Rite Aid,49 West Fordham Road,,Bronx,NY,10468,Bronx,(718)733-3808
Rite Aid,9062 Erie Road,,Angola,NY,14006,Erie,(716)549-2701
Rite Aid,2819 Church Avenue,,Brooklyn,NY,11226,Kings,(718)940-3461
Rite Aid,842 State Street,,Watertown,NY,13601,Jefferson,(315)788-8768
Rite Aid,1849 2Nd Avenue,,New York,NY,10128,New York,(212)828-8664
Rite Aid,4123 Avenue D,,Brooklyn,NY,11203,Kings,(718)629-2275
Rite Aid,78-14 Linden Boulevard,,Howard Beach,NY,11414,Queens,(718)296-2581
Rite Aid,9302 3Rd Avenue,,Brooklyn,NY,11209,Kings,(718)491-0442
Rite Aid,615 South Meadow Street,,Ithaca,NY,14850,Tompkins,(607)272-6290
Rite Aid,887 State Route 11,Po Box 576,Champlain,NY,12919,Clinton,(518)298-2975
Rite Aid,182 Smith Street,,Brooklyn,NY,11201,Kings,(718)246-4226
Rite Aid,1631-43 Pitkin Avenue,,Brooklyn,NY,11212,Kings,(718)498-9530
Rite Aid,210 Post Avenue,,Westbury,NY,11590,Nassau,(516)876-0592
Rite Aid,783 Manhattan Avenue,,Brooklyn,NY,11222,Kings,(718)383-6150
Rite Aid,691 Co-Op City Blvd Ste L,,Bronx,NY,10475,Bronx,(718)862-2847
Rite Aid,2155 Third Avenue,,New York,NY,10035,New York,(212)534-9781
Rite Aid,2140 Saranac Avenue,,Lake Placid,NY,12946,Essex,(518)523-5305
Rite Aid,2463 Us Route 9W,,Ravena,NY,12143,Albany,(518)756-6131
Rite Aid,537-539 East 138Th Street,,Bronx,NY,10454,Bronx,(718)402-5550
